airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.25,44,51817
Vistara,UK-836,Chennai,Morning,one,Morning,Mumbai,Economy,24.75,27,7753
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Business,9.5,25,54684
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,10.17,37,56702
GO_FIRST,G8-364,Mumbai,Evening,one,Night,Bangalore,Economy,4.42,33,4402
Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Business,12.42,13,64801
Vistara,UK-875,Mumbai,Evening,one,Night,Delhi,Economy,27.5,12,9828
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,Economy,17.58,36,5102
Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.33,27,4056
Vistara,UK-953,Delhi,Night,one,Morning,Chennai,Business,12.17,46,45672
Air_India,AI-543,Hyderabad,Morning,one,Morning,Mumbai,Economy,21.75,1,18313
Indigo,6E-6006,Chennai,Afternoon,one,Night,Mumbai,Economy,7.67,35,4027
AirAsia,I5-784,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,22,5275
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Economy,13.08,6,14620
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Economy,13.83,39,5949
Indigo,6E-807,Bangalore,Morning,one,Evening,Mumbai,Economy,6.83,28,5178
Indigo,6E-886,Bangalore,Morning,one,Evening,Kolkata,Economy,9.92,15,10742
Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.0,6,61404
Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Economy,9.0,5,18879
Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,Business,2.33,5,34460
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Economy,15.75,4,12454
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,18,5507
Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Hyderabad,Business,26.83,49,56476
Air_India,AI-409,Delhi,Morning,one,Night,Bangalore,Economy,10.25,16,6883
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Economy,10.83,43,4363
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Economy,11.17,23,4099
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,21.5,27,5960
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.5,43,5810
Vistara,UK-830,Hyderabad,Morning,one,Morning,Bangalore,Economy,24.5,3,16738
Vistara,UK-673,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,30.58,27,7490
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Economy,19.17,20,6170
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.33,48,3015
AirAsia,I5-330,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.25,42,2836
Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Mumbai,Economy,5.0,42,4105
Air_India,AI-429,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.58,47,3855
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,11.75,21,6578
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,38,58282
Indigo,6E-7583,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.33,46,3381
Indigo,6E-2474,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,7.67,31,3401
Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,8,14880
Air_India,AI-507,Bangalore,Early_Morning,one,Night,Delhi,Business,16.5,40,35554
Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Business,23.33,31,44280
Vistara,UK-708,Kolkata,Night,one,Night,Mumbai,Business,25.17,37,59254
Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,Economy,17.5,38,7892
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.25,42,54608
Indigo,6E-6066,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.5,18,5182
Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Economy,7.33,19,6672
GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,13,5954
Indigo,6E-854,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,6.5,15,12632
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,20.33,22,41269
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Business,26.25,7,49859
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,8.75,26,2857
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.83,4,9277
Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Chennai,Economy,5.0,8,6489
Indigo,6E-6242,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,7.92,8,19101
GO_FIRST,G8-805,Bangalore,Morning,one,Night,Mumbai,Economy,15.25,7,5177
GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,38,7482
Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,12,5955
Indigo,6E-847,Chennai,Evening,one,Night,Kolkata,Economy,7.25,41,3219
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,11.42,30,51817
Air_India,AI-864,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,37,6502
GO_FIRST,G8-513,Hyderabad,Morning,one,Night,Mumbai,Economy,13.25,12,4452
Air_India,AI-676,Kolkata,Morning,one,Early_Morning,Chennai,Economy,21.83,48,4893
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,13.92,33,5823
Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,12.0,40,57081
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,40,24056
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Economy,11.17,43,6158
AirAsia,I5-711,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.42,4,7423
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,41,6067
Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.42,6,12150
Vistara,UK-945,Delhi,Morning,one,Evening,Bangalore,Business,6.08,21,49177
Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,Business,7.5,20,45600
Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,26.5,35,5632
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,14.25,22,56702
Vistara,UK-954,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,5.83,44,6450
Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,Business,18.0,27,45600
SpiceJet,SG-611,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.17,16,5915
Vistara,UK-841,Mumbai,Morning,one,Late_Night,Delhi,Business,13.25,43,47429
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.0,6,10744
Air_India,AI-840,Hyderabad,Night,one,Morning,Kolkata,Economy,12.17,6,11698
GO_FIRST,G8-792,Kolkata,Evening,one,Early_Morning,Mumbai,Economy,14.58,30,5507
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,20.42,33,65872
Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Economy,23.42,10,14014
Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Economy,4.83,10,13104
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,22,6634
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Business,17.83,34,52175
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Business,17.5,6,53743
Vistara,UK-774,Kolkata,Night,one,Evening,Chennai,Business,23.33,29,55502
Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,Business,9.0,46,60508
Vistara,UK-822,Chennai,Morning,zero,Morning,Mumbai,Business,1.92,45,23838
Indigo,6E-219,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,7,5313
Air_India,AI-713,Kolkata,Morning,one,Evening,Delhi,Economy,8.25,34,7076
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.75,43,61404
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,33,39377
Indigo,6E-354,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.0,33,2124
Air_India,AI-540,Delhi,Night,one,Afternoon,Kolkata,Business,17.25,43,47545
Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,Economy,15.92,14,11319
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Business,22.33,42,48851
Air_India,AI-523,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.75,39,4544
Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Business,12.25,7,67004
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,Business,7.75,23,62067
Air_India,AI-676,Kolkata,Morning,one,Evening,Delhi,Economy,8.58,37,5810
AirAsia,I5-1229,Chennai,Night,one,Morning,Hyderabad,Economy,9.25,49,1550
Air_India,AI-538,Chennai,Night,one,Night,Kolkata,Economy,26.0,19,5309
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,15.5,17,60978
AirAsia,I5-1229,Chennai,Evening,one,Night,Kolkata,Economy,5.0,15,5040
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.08,49,5949
Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Business,24.42,44,36565
Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,30,2476
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,7.83,44,42521
Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,Business,17.5,11,51345
GO_FIRST,G8-2417,Mumbai,Evening,one,Night,Delhi,Economy,5.5,42,6194
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Economy,8.08,38,12902
Indigo,6E-599,Kolkata,Morning,zero,Afternoon,Delhi,Economy,2.42,14,6804
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,44,61404
Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,34,4170
Indigo,6E-2248,Hyderabad,Afternoon,zero,Evening,Delhi,Economy,2.25,26,2694
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Mumbai,Economy,12.58,17,3571
Air_India,AI-9517,Bangalore,Evening,one,Morning,Delhi,Economy,14.17,11,9904
GO_FIRST,G8-2231,Bangalore,Afternoon,one,Night,Delhi,Economy,7.08,14,7487
Vistara,UK-774,Kolkata,Night,one,Night,Chennai,Economy,26.5,23,7021
Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,12.5,20,68415
Indigo,6E-5352,Mumbai,Night,zero,Late_Night,Chennai,Economy,1.92,20,3000
Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Business,13.25,20,57920
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,12.33,44,6568
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Chennai,Economy,12.5,10,14008
Indigo,6E-6109,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.67,26,2124
Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.17,47,2476
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Business,8.42,24,66928
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,12.25,25,4416
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.92,47,5231
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,20.5,22,5892
GO_FIRST,G8-7545,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.83,16,4961
Vistara,UK-778,Kolkata,Afternoon,zero,Evening,Delhi,Business,2.42,19,29406
GO_FIRST,G8-713,Delhi,Evening,one,Morning,Kolkata,Economy,12.75,38,5418
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,29,7767
Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Economy,2.33,36,2903
Indigo,6E-6488,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,11,7959
Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Economy,14.0,15,9121
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,15.25,31,65033
Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,21.83,17,51817
AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,32,2723
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,9.42,14,45995
Indigo,6E-875,Kolkata,Evening,one,Night,Hyderabad,Economy,5.67,38,4748
Air_India,AI-503,Bangalore,Evening,one,Night,Mumbai,Economy,27.75,3,9277
Vistara,UK-870,Hyderabad,Night,one,Night,Chennai,Economy,23.67,40,4359
AirAsia,I5-1531,Chennai,Night,one,Late_Night,Delhi,Economy,5.33,12,7353
Air_India,AI-732,Kolkata,Afternoon,two_or_more,Morning,Hyderabad,Business,21.5,12,56435
Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,34,4000
Indigo,6E-5368,Mumbai,Night,zero,Night,Chennai,Economy,1.83,27,3000
Air_India,AI-698,Hyderabad,Night,one,Afternoon,Delhi,Economy,14.0,2,10648
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,18,2410
Indigo,6E-807,Bangalore,Morning,one,Evening,Delhi,Economy,7.75,36,6004
Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,5.92,45,3223
Vistara,UK-977,Delhi,Evening,one,Evening,Chennai,Business,24.92,33,60232
AirAsia,I5-1531,Chennai,Afternoon,one,Night,Mumbai,Economy,4.75,46,1830
Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Economy,7.58,41,5523
Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,Economy,7.58,24,6883
Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.5,6,4263
GO_FIRST,G8-7546,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,6.08,19,3282
Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,8,8799
Vistara,UK-655,Mumbai,Morning,one,Evening,Delhi,Business,5.25,31,29825
Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Economy,11.75,25,5523
Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.25,38,3734
GO_FIRST,G8-338,Delhi,Morning,one,Evening,Bangalore,Economy,5.67,35,4020
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.08,22,54684
Vistara,UK-861,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.17,45,8486
AirAsia,I5-744,Delhi,Morning,one,Afternoon,Bangalore,Economy,5.25,35,3090
Indigo,6E-2043,Delhi,Afternoon,one,Night,Kolkata,Economy,7.0,17,4130
Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Business,15.75,5,43865
Air_India,AI-768,Kolkata,Afternoon,one,Afternoon,Chennai,Business,21.17,37,55983
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Business,11.25,7,49207
GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.25,46,2410
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,10.08,23,35532
Indigo,6E-6014,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,15,6489
Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,11,12150
AirAsia,I5-784,Delhi,Evening,one,Late_Night,Kolkata,Economy,9.5,19,5275
Air_India,AI-732,Kolkata,Afternoon,one,Night,Delhi,Business,7.92,28,32881
Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Business,13.92,29,66928
Indigo,6E-6212,Bangalore,Morning,one,Night,Kolkata,Economy,11.08,14,8118
Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,Economy,26.67,41,7081
AirAsia,I5-798,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.75,34,14040
AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Mumbai,Economy,5.67,28,2203
Vistara,UK-993,Delhi,Afternoon,one,Evening,Bangalore,Business,4.92,24,54777
SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,22,9510
Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,43,2482
Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,16,3100
Indigo,6E-7211,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.83,28,5136
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.08,10,13258
Vistara,UK-826,Chennai,Afternoon,one,Night,Hyderabad,Economy,8.42,11,8391
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,13.75,12,12150
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Chennai,Business,16.42,24,44280
Air_India,AI-665,Delhi,Early_Morning,one,Early_Morning,Chennai,Economy,23.33,11,11520
Vistara,UK-738,Kolkata,Evening,one,Morning,Bangalore,Economy,17.08,13,11675
Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Chennai,Business,26.92,42,51707
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,34,2098
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.08,28,4689
SpiceJet,SG-387,Kolkata,Night,zero,Night,Chennai,Economy,2.25,28,5227
Indigo,6E-841,Bangalore,Afternoon,one,Night,Kolkata,Economy,5.42,29,5178
Vistara,UK-651,Mumbai,Evening,one,Evening,Delhi,Economy,24.42,5,8988
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,13.5,37,4272
Air_India,AI-768,Kolkata,Afternoon,two_or_more,Morning,Mumbai,Economy,17.58,11,12894
Air_India,AI-9657,Mumbai,Evening,one,Evening,Delhi,Economy,21.67,15,13031
Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,28,9371
Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.0,17,6159
SpiceJet,SG-8130,Kolkata,Early_Morning,one,Morning,Mumbai,Economy,26.58,31,6564
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Business,18.5,7,45693
Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,45,6578
Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Economy,2.25,5,6363
Air_India,AI-439,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.92,47,3551
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,14.17,41,6578
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.17,20,22152
Indigo,6E-879,Hyderabad,Morning,one,Evening,Chennai,Economy,8.33,34,1543
GO_FIRST,G8-322,Mumbai,Night,one,Morning,Hyderabad,Economy,12.25,13,4262
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Business,16.08,47,68303
Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,9.58,22,4111
Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,16,5731
Indigo,6E-6339,Bangalore,Early_Morning,one,Morning,Delhi,Economy,6.75,14,10376
Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Business,25.25,17,43811
Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,5,10680
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.5,46,5892
Indigo,6E-495,Chennai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.17,24,3344
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13.0,45,5017
Indigo,6E-5327,Kolkata,Evening,zero,Night,Mumbai,Economy,3.08,44,4499
Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,Business,14.5,11,61695
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,10.33,37,69244
AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,40,2409
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,9,53937
Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Business,8.58,19,49896
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.58,28,5320
Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Business,24.75,16,39756
Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,12.42,10,52287
Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,Economy,6.08,19,4896
Indigo,6E-591,Chennai,Morning,one,Evening,Delhi,Economy,6.33,42,3361
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Business,10.17,23,56702
GO_FIRST,G8-7560,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.33,17,5790
GO_FIRST,G8-7538,Mumbai,Evening,one,Night,Hyderabad,Economy,5.33,16,3916
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Economy,10.17,39,5549
Air_India,AI-807,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.5,25,5939
GO_FIRST,G8-364,Mumbai,Evening,one,Late_Night,Chennai,Economy,5.92,44,4601
Vistara,UK-776,Kolkata,Evening,one,Morning,Bangalore,Business,17.17,34,52287
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Business,26.92,29,45257
Indigo,6E-321,Chennai,Early_Morning,zero,Morning,Kolkata,Economy,2.42,39,2464
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Bangalore,Business,9.25,23,60978
Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Kolkata,Business,23.08,31,57405
Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,45,68415
Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Economy,12.58,33,7212
Air_India,AI-672,Chennai,Afternoon,one,Morning,Delhi,Economy,18.25,31,4914
Air_India,AI-773,Kolkata,Evening,one,Morning,Bangalore,Business,17.92,10,52287
Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,16.08,41,6461
Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,24,5810
GO_FIRST,G8-322,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,42,6319
Indigo,6E-7271,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,7.83,10,10753
Vistara,UK-657,Bangalore,Morning,one,Night,Mumbai,Business,10.08,12,48289
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Hyderabad,Economy,24.0,30,5857
Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Business,8.0,37,49613
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,8.58,20,66155
GO_FIRST,G8-7546,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,6.08,30,3282
Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Business,12.5,48,58125
Indigo,6E-135,Kolkata,Afternoon,one,Night,Delhi,Economy,9.92,4,8442
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,27,64700
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,7,12150
Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,Economy,23.92,24,3610
Air_India,AI-767,Delhi,Afternoon,one,Night,Hyderabad,Business,9.08,3,54128
Indigo,6E-375,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,4.67,32,4944
Vistara,UK-993,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,45,4979
Indigo,6E-6205,Delhi,Afternoon,one,Evening,Chennai,Economy,5.92,28,3266
GO_FIRST,G8-2501,Delhi,Late_Night,one,Early_Morning,Bangalore,Economy,5.67,26,4020
Vistara,UK-890,Hyderabad,Evening,one,Night,Bangalore,Economy,5.67,36,10979
Vistara,UK-870,Hyderabad,Night,one,Morning,Bangalore,Business,12.08,39,56702
Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Hyderabad,Business,19.33,44,41064
GO_FIRST,G8-803,Bangalore,Evening,one,Morning,Mumbai,Economy,13.83,12,9771
Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,7,7425
Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Business,14.08,2,60937
AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,19,7419
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,29,5892
Air_India,AI-505,Bangalore,Morning,one,Night,Mumbai,Business,11.17,30,54684
Indigo,6E-6593,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,7.83,7,8034
AirAsia,I5-336,Mumbai,Night,one,Late_Night,Delhi,Economy,7.17,16,2336
SpiceJet,SG-8107,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,1,7425
Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,13.17,38,56476
Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.67,45,5027
Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Chennai,Business,34.33,21,63362
Air_India,AI-435,Delhi,Early_Morning,two_or_more,Early_Morning,Chennai,Economy,25.42,5,11629
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,12.75,12,13592
Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,42,2339
Indigo,6E-6965,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,8.75,13,7466
