airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class_,duration,days_left,price
1,518,3,4,0,5,5,1,10.83,43,4363
5,1139,5,4,0,2,3,1,11.17,23,4099
5,1104,3,5,0,2,4,1,21.5,27,5960
1,591,4,2,0,4,2,1,17.5,43,5810
5,1074,3,4,0,4,0,1,24.5,3,16738
5,1028,2,0,1,2,1,1,30.58,27,7490
5,1113,3,0,0,4,4,1,19.17,20,6170
3,165,4,1,0,0,1,1,8.33,48,3015
0,850,5,5,0,1,4,1,8.25,42,2836
3,326,0,0,0,2,5,1,5.0,42,4105
1,474,2,4,0,0,0,1,5.58,47,3855
1,500,0,4,0,5,5,1,11.75,21,6578
5,1097,3,1,0,5,1,0,13.42,38,58282
3,406,4,0,0,5,5,1,6.33,46,3381
3,90,4,1,0,0,3,1,7.67,31,3401
5,1135,2,2,0,4,4,1,15.92,8,14880
1,502,0,1,0,5,2,0,16.5,40,35554
5,1090,0,4,0,4,1,0,23.33,31,44280
5,1033,4,5,0,5,5,0,25.17,37,59254
1,479,1,1,0,5,4,1,17.5,38,7892
1,610,5,1,0,2,0,0,9.25,42,54608
3,264,3,4,0,2,4,1,8.5,18,5182
5,1079,1,4,0,2,4,1,7.33,19,6672
2,785,2,2,2,2,5,1,2.08,13,5954
3,424,4,4,0,0,3,1,6.5,15,12632
5,1108,5,2,0,0,2,0,20.33,22,41269
5,1107,3,4,0,4,0,0,26.25,7,49859
3,277,1,0,0,5,5,1,8.75,26,2857
1,599,0,1,0,2,5,1,13.83,4,9277
3,139,4,1,0,4,1,1,5.0,8,6489
3,308,3,1,0,0,4,1,7.92,8,19101
2,810,0,4,0,5,5,1,15.25,7,5177
2,730,5,4,0,2,2,1,8.0,38,7482
3,403,2,0,2,2,4,1,2.17,12,5955
3,422,1,2,0,5,4,1,7.25,41,3219
5,1085,0,4,0,2,4,0,11.42,30,51817
1,610,5,1,0,3,0,1,17.17,37,6502
2,763,3,4,0,5,5,1,13.25,12,4452
1,565,4,4,0,1,1,1,21.83,48,4893
5,1118,3,1,0,5,2,1,13.92,33,5823
5,1102,0,5,0,4,2,0,12.0,40,57081
5,1119,2,0,2,2,3,0,2.25,40,24056
1,500,0,4,0,5,5,1,11.17,43,6158
0,876,2,1,0,0,0,1,7.42,4,7423
5,1031,4,4,0,5,5,1,12.58,41,6067
1,620,2,2,0,2,4,1,27.42,6,12150
5,1130,2,4,0,2,0,0,6.08,21,49177
5,1072,1,1,0,0,2,0,7.5,20,45600
5,1034,4,1,0,4,3,1,26.5,35,5632
5,1104,3,5,0,4,0,0,14.25,22,56702
5,1134,5,1,0,4,0,1,5.83,44,6450
5,1068,1,5,0,0,2,0,18.0,27,45600
4,981,5,1,0,5,4,1,15.17,16,5915
5,1083,5,4,0,3,2,0,13.25,43,47429
5,1085,0,4,0,0,2,1,6.0,6,10744
1,608,3,5,0,4,4,1,12.17,6,11698
2,807,4,2,0,1,5,1,14.58,30,5507
5,1068,1,5,0,2,2,0,20.42,33,65872
5,1068,1,5,0,2,4,1,23.42,10,14014
1,576,4,0,0,2,5,1,4.83,10,13104
5,1124,5,1,0,2,4,1,12.08,22,6634
5,1038,4,2,0,0,3,0,17.83,34,52175
1,591,4,2,0,4,2,0,17.5,6,53743
5,1045,4,5,0,2,1,0,23.33,29,55502
1,496,0,0,0,5,4,0,9.0,46,60508
5,1066,1,4,2,4,5,0,1.92,45,23838
3,70,5,0,2,2,0,1,1.75,7,5313
1,574,4,4,0,2,2,1,8.25,34,7076
5,1064,0,2,0,4,4,0,14.75,43,61404
5,1133,2,5,0,0,3,0,15.58,33,39377
3,131,5,0,0,5,0,1,8.0,33,2124
1,515,2,5,0,0,4,0,17.25,43,47545
5,1114,3,2,0,4,4,1,15.92,14,11319
5,1109,3,5,0,2,4,0,22.33,42,48851
1,508,0,1,0,4,2,1,25.75,39,4544
5,1062,0,2,0,1,5,0,12.25,7,67004
5,1111,3,0,0,5,2,0,7.75,23,62067
1,565,4,4,0,2,2,1,8.58,37,5810
0,817,1,5,0,4,3,1,9.25,49,1550
1,513,1,5,0,5,4,1,26.0,19,5309
5,1034,4,1,0,5,0,0,15.5,17,60978
0,817,1,2,0,5,4,1,5.0,15,5040
5,1123,5,1,0,2,4,1,13.08,49,5949
5,1023,5,2,0,2,2,0,24.42,44,36565
1,613,2,2,2,2,5,1,2.0,30,2476
5,1095,0,1,0,0,2,0,7.83,44,42521
1,514,1,2,0,4,3,0,17.5,11,51345
2,681,5,2,0,5,2,1,5.5,42,6194
5,1060,0,4,0,2,4,1,8.08,38,12902
3,252,4,4,2,0,2,1,2.42,14,6804
5,1054,0,1,0,0,5,0,7.0,44,61404
5,1021,2,0,0,0,5,1,26.67,34,4170
3,74,3,0,2,2,2,1,2.25,26,2694
5,1118,3,1,0,5,5,1,12.58,17,3571
1,625,0,2,0,4,2,1,14.17,11,9904
2,673,0,0,0,5,2,1,7.08,14,7487
5,1045,4,5,0,5,1,1,26.5,23,7021
5,1031,4,4,0,5,1,0,12.5,20,68415
3,214,5,5,2,3,1,1,1.92,20,3000
5,1066,1,4,0,5,2,0,13.25,20,57920
5,1060,0,4,0,5,5,1,12.33,44,6568
1,523,3,1,0,2,1,1,12.5,10,14008
3,274,5,4,2,4,0,1,1.67,26,2124
1,547,2,0,0,2,5,1,3.17,47,2476
5,1147,5,4,0,2,0,0,8.42,24,66928
5,1097,3,1,0,2,5,1,12.25,25,4416
1,605,2,2,0,0,5,1,18.92,47,5231
5,1109,3,5,0,2,2,1,20.5,22,5892
2,791,5,0,0,5,4,1,9.83,16,4961
5,1048,4,0,2,2,2,0,2.42,19,29406
2,780,2,2,0,4,4,1,12.75,38,5418
5,1107,3,4,0,2,4,1,8.33,29,7767
1,587,2,0,2,0,4,1,2.33,36,2903
3,336,4,4,0,5,5,1,11.33,11,7959
5,1062,0,2,0,4,3,1,14.0,15,9121
5,1095,0,1,0,5,2,0,15.25,31,65033
5,1100,0,2,0,2,4,0,21.83,17,51817
0,842,0,5,0,3,2,1,5.0,32,2723
5,1113,3,0,0,5,5,0,9.42,14,45995
3,427,4,2,0,5,3,1,5.67,38,4748
1,498,0,2,0,5,5,1,27.75,3,9277
5,1104,3,5,0,5,1,1,23.67,40,4359
0,827,1,5,0,3,2,1,5.33,12,7353
1,576,4,0,1,4,3,0,21.5,12,56435
5,1037,2,0,2,2,4,1,2.17,34,4000
3,219,5,5,2,5,1,1,1.83,27,3000
1,573,3,5,0,0,2,1,14.0,2,10648
2,724,2,4,2,0,5,1,2.33,18,2410
3,415,0,4,0,2,2,1,7.75,36,6004
3,15,3,1,0,4,4,1,5.92,45,3223
5,1141,2,2,0,2,1,0,24.92,33,60232
0,827,1,0,0,5,5,1,4.75,46,1830
1,464,4,4,0,2,5,1,7.58,41,5523
5,1060,0,4,0,2,5,1,7.58,24,6883
5,1106,5,1,2,1,3,1,1.5,6,4263
2,792,5,2,0,3,3,1,6.08,19,3282
1,591,4,2,2,5,5,1,2.83,8,8799
5,1025,5,4,0,2,2,0,5.25,31,29825
1,464,4,4,0,5,5,1,11.75,25,5523
3,186,5,2,0,3,1,1,7.25,38,3734
2,724,2,4,0,2,0,1,5.67,35,4020
1,599,0,1,0,5,5,0,15.08,22,54684
5,1098,5,1,0,0,2,1,6.17,45,8486
0,882,2,4,0,0,0,1,5.25,35,3090
3,38,2,0,0,5,4,1,7.0,17,4130
1,533,0,2,0,4,1,0,15.75,5,43865
1,588,4,0,0,0,1,0,21.17,37,55983
5,1045,4,5,0,1,3,0,11.25,7,49207
2,731,2,5,2,3,5,1,2.25,46,2410
1,483,2,1,0,0,5,0,10.08,23,35532
3,257,4,4,0,2,2,1,7.67,15,6489
1,501,2,4,0,4,5,1,22.83,11,12150
0,893,2,2,0,3,4,1,9.5,19,5275
1,576,4,0,0,5,2,0,7.92,28,32881
5,1145,5,5,0,4,0,0,13.92,29,66928
3,297,0,4,0,5,4,1,11.08,14,8118
5,1072,1,1,0,4,4,1,26.67,41,7081
0,898,2,0,0,5,3,1,8.75,34,14040
0,842,0,5,0,3,5,1,5.67,28,2203
5,1146,2,0,0,2,0,0,4.92,24,54777
4,1013,2,4,0,0,4,1,4.92,22,9510
1,582,2,5,2,5,4,1,2.08,43,2482
5,1141,2,2,2,5,5,1,2.25,16,3100
3,384,3,4,0,2,0,1,7.83,28,5136
5,1054,0,1,0,2,4,1,11.08,10,13258
5,1070,1,0,0,5,3,1,8.42,11,8391
5,1059,2,4,0,5,5,1,13.75,12,12150
5,1095,0,1,0,5,1,0,16.42,24,44280
1,559,2,1,0,1,1,1,23.33,11,11520
5,1038,4,2,0,4,0,1,17.08,13,11675
5,1113,3,0,0,2,1,0,26.92,42,51707
3,241,2,1,2,4,3,1,2.25,34,2098
1,564,5,1,0,5,3,1,15.08,28,4689
4,946,4,5,2,5,1,1,2.25,28,5227
3,421,0,0,0,5,4,1,5.42,29,5178
5,1023,5,2,0,2,2,1,24.42,5,8988
5,1140,2,1,0,2,0,1,13.5,37,4272
1,588,4,0,1,4,5,1,17.58,11,12894
1,629,5,2,0,2,2,1,21.67,15,13031
5,1031,4,4,0,5,3,1,10.67,28,9371
5,1120,5,0,0,5,4,1,7.0,17,6159
4,993,4,1,0,4,5,1,26.58,31,6564
1,571,5,0,0,4,3,0,18.5,7,45693
5,1143,2,2,0,2,4,1,24.08,45,6578
5,1139,5,4,2,4,2,1,2.25,5,6363
1,478,2,1,0,4,3,1,27.92,47,3551
5,1140,2,1,0,2,4,1,14.17,41,6578
1,559,2,1,2,4,5,0,2.17,20,22152
3,428,3,4,0,2,1,1,8.33,34,1543
2,715,5,5,0,4,3,1,12.25,13,4262
5,1047,4,2,0,4,2,0,16.08,47,68303
5,1085,0,4,0,2,2,1,9.58,22,4111
5,1102,0,5,0,2,1,1,22.25,16,5731
3,323,0,1,0,4,2,1,6.75,14,10376
5,1109,3,5,0,5,0,0,25.25,17,43811
1,614,2,4,0,2,5,1,6.42,5,10680
5,1109,3,5,0,0,2,1,16.5,46,5892
3,164,1,1,2,1,3,1,1.17,24,3344
2,712,5,4,0,5,3,1,13.0,45,5017
3,204,4,2,2,5,5,1,3.08,44,4499
5,1043,4,4,0,3,2,0,14.5,11,61695
5,1056,0,4,0,5,5,0,10.33,37,69244
0,880,2,1,0,5,5,1,12.58,40,2409
5,1141,2,2,0,1,3,0,12.83,9,53937
1,505,2,0,0,5,5,0,8.58,19,49896
1,642,1,4,0,4,5,1,24.58,28,5320
1,511,2,2,0,5,5,0,24.75,16,39756
5,1043,4,4,0,5,0,0,12.42,10,52287
5,1127,2,2,0,5,0,1,6.08,19,4896
3,251,1,4,0,2,2,1,6.33,42,3361
5,1097,3,1,0,2,0,0,10.17,23,56702
2,800,4,0,0,5,5,1,7.33,17,5790
2,788,5,2,0,5,3,1,5.33,16,3916
5,1142,2,5,0,1,3,1,10.17,39,5549
1,602,2,2,0,1,3,1,14.5,25,5939
2,733,5,2,0,3,1,1,5.92,44,4601
5,1047,4,2,0,4,0,0,17.17,34,52287
1,559,2,1,0,4,1,0,26.92,29,45257
3,127,1,1,2,4,4,1,2.42,39,2464
1,583,4,1,0,2,0,0,9.25,23,60978
1,598,2,1,0,1,4,0,23.08,31,57405
5,1031,4,4,0,4,1,0,23.67,45,68415
5,1058,0,5,0,4,5,1,12.58,33,7212
1,562,1,0,0,4,2,1,18.25,31,4914
1,591,4,2,0,4,0,0,17.92,10,52287
5,1045,4,5,0,0,2,1,16.08,41,6461
1,463,2,1,0,5,5,1,13.25,24,5810
2,715,5,5,0,4,0,1,11.42,42,6319
3,393,3,1,0,0,2,1,7.83,10,10753
5,1026,0,4,0,5,5,0,10.08,12,48289
1,544,5,2,1,2,3,1,24.0,30,5857
1,481,5,0,0,5,1,0,8.0,37,49613
5,1113,3,0,0,5,5,0,8.58,20,66155
2,792,5,2,0,3,3,1,6.08,30,3282
5,1147,5,4,0,5,3,0,12.5,48,58125
3,7,4,0,0,5,2,1,9.92,4,8442
5,1147,5,4,0,2,3,0,9.5,27,64700
5,1063,2,0,0,5,5,1,9.17,7,12150
1,524,2,4,0,4,4,1,23.92,24,3610
1,587,2,0,0,5,3,0,9.08,3,54128
3,138,4,1,0,4,0,1,4.67,32,4944
5,1146,2,0,0,2,1,1,7.08,45,4979
3,295,2,0,0,2,1,1,5.92,28,3266
2,684,2,3,0,1,0,1,5.67,26,4020
5,1114,3,2,0,5,0,1,5.67,36,10979
5,1104,3,5,0,4,0,0,12.08,39,56702
5,1070,1,0,0,1,3,0,19.33,44,41064
2,809,0,2,0,4,5,1,13.83,12,9771
5,1059,2,4,2,4,0,1,2.75,7,7425
5,1133,2,5,0,4,0,0,14.08,2,60937
0,890,2,0,0,3,5,1,14.08,19,7419
5,1107,3,4,0,0,2,1,5.58,29,5892
1,500,0,4,0,5,5,0,11.17,30,54684
3,348,3,2,0,3,4,1,7.83,7,8034
0,851,5,5,0,3,2,1,7.17,16,2336
4,991,2,1,2,4,1,1,2.92,1,7425
1,500,0,4,0,5,3,0,13.17,38,56476
3,79,2,1,0,0,4,1,6.67,45,5027
5,1103,0,0,1,5,1,0,34.33,21,63362
1,477,2,1,1,1,1,1,25.42,5,11629
1,523,3,1,0,2,5,1,12.75,12,13592
5,1126,5,2,2,5,2,1,2.17,42,2339
3,370,4,0,0,3,2,1,8.75,13,7466
5,1139,5,4,0,5,1,1,11.5,19,5768
1,577,0,4,0,5,2,0,12.08,22,39847
5,1102,0,5,0,5,3,1,23.25,21,5322
1,473,4,0,0,2,5,1,26.92,20,8478
5,1045,4,5,0,5,1,0,26.5,4,55502
5,1068,1,5,0,4,0,0,14.25,46,44144
1,524,2,4,0,5,5,0,15.75,4,41113
1,557,5,2,0,5,3,0,5.58,5,45693
1,614,2,4,0,2,5,1,6.42,25,5721
3,203,1,2,0,3,4,1,7.08,25,7069
5,1025,5,4,0,2,2,1,5.25,10,10396
2,782,2,1,0,2,5,1,8.92,49,3330
3,392,4,2,0,5,2,1,5.25,32,4439
1,618,5,2,0,4,3,0,16.92,28,45693
1,525,0,0,0,4,2,1,20.42,31,5163
3,277,1,0,2,0,0,1,1.17,22,1654
1,513,1,5,0,4,3,1,15.58,44,3979
3,131,5,0,0,2,1,1,4.75,47,1890
3,286,4,5,0,1,5,1,6.5,38,4064
1,480,2,2,0,2,0,1,24.67,14,7709
5,1090,0,4,0,1,3,0,22.33,7,43697
5,1140,2,1,0,5,3,0,15.17,40,51697
5,1108,5,2,2,5,3,0,1.58,22,17604
5,1045,4,5,0,5,3,1,24.33,44,7572
3,16,0,0,0,2,5,1,4.17,30,7005
5,1138,2,4,0,2,0,1,10.42,27,4896
5,1130,2,4,2,0,5,0,2.33,40,28872
1,519,2,2,2,2,3,0,2.08,25,23944
1,548,5,2,0,5,2,1,5.33,14,11088
5,1117,0,1,1,5,4,1,14.83,5,14554
5,1048,4,0,0,5,5,1,5.92,39,6711
5,1079,1,4,0,4,4,1,21.83,10,11783
1,563,5,1,0,0,4,0,4.25,47,31436
2,802,4,0,0,5,1,1,9.83,32,6985
2,697,0,0,0,3,5,1,9.42,48,4096
3,282,0,0,2,2,2,1,2.75,24,4500
1,519,2,2,0,0,0,1,21.67,30,3621
5,1123,5,1,0,5,1,1,13.75,32,4348
5,1085,0,4,0,2,4,0,8.33,30,51817
1,601,5,1,0,3,0,1,16.17,7,9201
5,1038,4,2,0,0,3,0,17.83,42,52175
3,363,5,2,0,5,0,1,4.08,43,2124
3,76,5,1,0,4,4,1,4.08,36,6134
5,1123,5,1,0,5,0,1,16.17,22,6450
1,514,1,2,0,3,0,0,7.17,5,72356
3,53,3,4,2,4,2,1,2.25,43,3191
5,1052,0,1,0,2,5,0,9.67,35,67004
1,545,5,1,1,2,4,1,13.42,48,7186
0,886,3,5,0,3,2,1,4.25,32,2851
5,1056,0,4,0,2,1,1,10.17,18,9090
5,1088,0,2,0,1,3,1,11.92,44,5322
3,390,0,4,0,2,3,1,7.92,27,3803
1,619,2,4,0,2,4,1,8.58,35,4748
5,1129,5,0,0,5,0,0,8.0,14,74880
5,1034,4,1,1,2,0,1,10.58,23,7763
3,104,4,2,2,5,0,1,2.83,12,6489
5,1143,2,2,0,1,0,1,12.0,18,4496
5,1126,5,2,0,2,3,1,21.25,43,4099
1,573,3,5,0,5,2,0,25.5,8,39499
5,1033,4,5,0,4,0,1,12.25,35,8111
5,1079,1,4,0,5,4,1,12.0,7,12408
2,665,2,4,0,0,4,1,4.67,22,5954
5,1112,2,2,0,0,5,1,20.83,28,5227
3,186,5,2,0,3,1,1,7.25,6,8043
5,1075,1,1,0,5,0,0,15.75,9,60260
5,1072,1,1,0,2,2,1,11.08,32,5206
5,1111,3,0,0,5,2,1,9.0,24,6292
5,1038,4,2,0,5,1,1,25.5,17,13014
1,464,4,4,0,3,0,1,13.75,36,7053
2,647,2,1,2,1,4,1,2.17,25,3999
3,418,4,4,0,2,1,1,7.67,5,20087
5,1042,5,1,0,2,2,1,10.75,7,16968
1,499,2,5,2,3,0,0,2.92,32,32859
1,604,5,4,0,2,4,1,9.17,3,11928
5,1130,2,4,0,5,0,1,9.25,3,14933
0,838,0,0,0,2,5,1,6.67,38,3385
0,889,2,2,0,1,5,1,11.67,16,4867
5,1048,4,0,0,5,5,0,30.25,27,74273
1,496,0,0,0,2,3,1,6.0,30,6200
5,1136,5,0,2,0,2,0,2.08,32,30092
1,548,5,2,1,5,4,1,27.75,16,7857
2,785,2,2,0,1,1,1,14.67,43,4896
5,1142,2,5,0,4,0,1,12.92,16,4272
5,1045,4,5,0,2,2,0,23.17,21,61583
3,254,1,0,0,5,4,1,6.92,18,5042
2,755,3,1,0,2,5,1,10.67,19,4452
1,509,3,1,0,0,2,0,6.92,40,47586
5,1090,0,4,0,2,4,1,7.33,34,6271
3,251,1,4,0,2,5,1,4.75,21,4027
5,1095,0,1,2,4,5,1,1.58,13,5179
1,604,5,4,0,5,1,1,13.58,7,9201
5,1147,5,4,0,2,1,0,5.92,22,61933
5,1148,2,4,2,0,5,1,2.25,6,5955
2,730,5,4,0,0,2,1,7.0,15,5569
5,1060,0,4,0,2,5,0,6.17,5,67004
5,1066,1,4,0,2,2,0,10.0,48,53440
5,1044,5,2,0,5,2,1,27.83,48,7576
2,812,0,5,0,4,5,1,11.58,46,4611
3,35,0,2,2,5,2,1,2.92,15,7488
5,1090,0,4,0,5,1,1,10.75,4,20791
4,954,4,1,0,2,2,1,12.33,23,5436
4,929,5,5,0,5,2,1,25.92,8,6048
1,533,0,2,0,0,2,1,17.08,18,4294
5,1126,5,2,0,4,0,1,16.08,48,6450
5,1106,5,1,0,4,0,1,26.5,42,4658
5,1136,5,0,0,5,0,1,10.25,31,6450
5,1072,1,1,0,5,2,0,13.67,31,60160
5,1085,0,4,0,4,4,0,25.17,22,51817
1,472,2,1,0,2,0,0,12.25,6,39783
5,1089,5,1,1,2,1,0,9.33,28,80626
5,1085,0,4,0,2,2,0,9.58,37,54841
5,1098,5,1,0,2,2,1,10.33,45,12138
5,1047,4,2,0,4,1,0,15.25,23,55502
5,1020,5,0,0,2,2,0,27.5,34,44069
5,1088,0,2,0,4,1,0,15.92,37,44280
1,603,0,5,0,4,5,0,12.08,41,54684
3,413,1,5,2,3,2,1,2.83,26,2329
1,500,0,4,0,5,5,1,11.75,35,6158
3,366,4,4,0,2,1,1,5.42,45,4170
2,761,5,1,0,2,2,1,12.42,2,5942
0,825,2,4,0,0,3,1,6.0,16,4640
5,1144,5,5,0,5,1,0,21.5,24,49613
1,479,1,1,0,2,4,0,13.0,12,55377
5,1133,2,5,0,2,4,1,23.25,32,6598
4,947,1,2,2,5,4,1,2.42,7,5041
2,803,4,0,0,2,2,1,6.25,34,5336
1,501,2,4,0,1,3,0,22.08,29,44405
3,402,3,1,0,2,1,1,9.5,24,5220
5,1132,2,0,2,2,5,0,2.17,22,22152
1,584,2,2,0,5,3,0,28.33,21,47408
5,1112,2,2,0,0,5,1,20.83,48,5227
5,1137,5,4,0,2,3,0,8.0,41,58125
5,1107,3,4,0,4,1,0,27.33,40,41314
1,581,0,3,0,4,2,1,6.58,22,6431
3,329,0,2,0,3,2,1,5.75,35,5333
0,858,4,1,2,1,3,1,2.08,19,2850
1,583,4,1,0,5,5,1,40.42,27,6786
1,515,2,5,0,4,5,0,11.42,5,50969
1,501,2,4,2,0,0,0,2.75,23,32859
1,563,5,1,0,2,0,1,11.25,40,7833
2,659,4,5,2,3,3,1,2.17,11,6488
3,17,5,4,2,0,2,1,2.25,11,6153
5,1045,4,5,0,2,2,0,20.33,46,66063
4,931,2,2,0,2,4,1,24.58,9,15379
1,579,4,0,0,0,2,0,25.33,25,41652
1,589,4,5,0,4,3,0,15.42,6,52063
4,990,1,1,2,4,2,1,2.67,25,3150
1,588,4,0,0,5,5,0,5.75,40,50271
1,546,5,1,0,5,1,1,14.25,33,7019
0,879,0,3,0,1,5,1,6.08,46,2203
1,608,3,5,0,4,4,1,12.17,27,4368
1,509,3,1,0,0,2,0,6.92,30,47586
5,1129,5,0,0,5,4,1,8.08,44,5949
1,582,2,5,2,5,4,0,2.08,44,27976
5,1066,1,4,0,5,2,1,12.67,20,8803
3,109,2,2,0,3,0,1,9.17,43,3587
0,866,1,5,0,4,2,1,10.25,39,2477
2,769,2,1,0,2,0,1,9.17,34,4020
1,601,5,1,0,2,4,0,11.17,19,49725
1,573,3,5,0,2,2,0,20.0,32,39499
2,804,4,4,0,5,5,1,13.92,19,5507
1,631,4,1,0,5,2,1,16.17,45,5093
5,1141,2,2,0,1,3,1,12.83,19,6172
5,1047,4,2,0,5,0,0,5.25,35,52287
5,1122,2,4,0,5,3,0,11.42,33,46097
1,524,2,1,2,4,3,0,1.92,49,23944
5,1065,5,1,0,0,2,1,6.75,21,4909
2,786,5,0,2,0,2,1,2.08,35,2339
5,1043,4,4,0,2,2,1,6.5,17,11780
1,480,2,2,0,5,5,0,3.75,46,22152
0,821,0,0,0,2,5,1,6.33,34,2203
1,514,1,2,0,4,3,1,16.0,45,4294
0,821,0,0,0,2,5,1,6.33,28,2203
5,1066,1,4,0,2,2,0,8.33,6,57920
1,480,2,2,0,2,0,1,24.67,3,10680
5,1077,1,2,0,2,3,0,26.75,40,63889
1,478,2,1,2,4,1,0,2.83,10,27864
5,1147,5,4,0,2,0,0,6.58,11,66928
5,1047,4,2,0,2,1,1,26.33,36,7021
1,479,1,1,2,4,2,0,2.67,19,27792
5,1145,5,5,0,2,3,0,23.0,41,58125
2,648,2,0,0,2,5,1,5.83,34,8275
5,1090,0,4,0,2,4,1,8.58,29,7721
4,979,3,0,2,0,1,1,1.25,14,4453
3,374,0,1,2,4,2,1,2.83,30,4500
1,601,5,1,0,2,4,0,11.17,21,49725
1,592,5,5,0,0,2,1,16.42,47,5348
0,906,0,1,2,1,5,1,1.67,49,2201
5,1070,1,0,0,5,2,0,9.42,30,60160
3,378,3,4,0,5,5,1,10.75,33,3359
1,586,1,1,0,0,2,0,5.92,36,47585
5,1038,4,2,0,5,1,0,25.5,13,55983
3,311,3,0,0,5,1,1,5.67,16,4836
1,571,5,0,0,4,3,1,18.5,16,4908
1,571,5,0,2,2,2,0,2.25,7,22140
1,586,1,4,0,3,0,0,14.5,40,44546
1,603,0,5,0,4,5,1,13.17,12,9277
1,513,1,5,0,4,4,0,12.67,42,55377
5,1075,1,1,0,0,5,0,8.08,18,61873
5,1069,5,4,0,2,2,1,10.17,9,23898
1,481,5,0,0,3,0,0,8.58,28,54608
0,832,4,2,0,5,0,1,4.17,19,4648
3,23,2,4,0,0,5,1,4.17,20,3054
5,1079,1,4,0,5,5,0,10.5,40,64113
2,718,5,1,0,5,3,1,14.67,19,5426
3,353,4,5,0,1,2,1,6.33,27,7466
0,825,2,4,0,3,5,1,15.0,32,2409
1,611,2,4,0,4,4,1,22.17,26,5276
5,1101,5,2,2,5,0,1,1.75,48,2074
3,151,4,0,0,5,0,1,7.0,14,6489
5,1056,0,4,0,5,5,0,13.08,43,54684
5,1102,0,5,0,0,3,0,14.58,27,37985
5,1054,0,1,0,5,1,1,13.25,5,12454
1,557,5,2,1,2,1,1,25.0,15,10836
5,1145,5,5,0,2,3,1,23.0,34,4099
3,445,1,0,2,0,5,1,1.92,12,6092
2,674,4,1,0,2,5,1,11.25,8,7958
2,805,0,0,2,2,4,1,2.5,37,3393
1,488,2,2,0,0,0,1,19.67,4,11520
1,528,0,0,0,4,2,0,20.42,2,60426
1,619,2,4,0,0,4,0,27.58,24,42212
3,257,4,4,0,2,2,1,7.67,13,8442
1,587,2,0,0,5,3,1,9.08,21,4940
5,1033,4,5,0,4,5,1,13.33,31,6921
3,449,3,5,2,5,4,1,2.08,35,3823
5,1038,4,2,0,4,5,1,16.42,49,6711
5,1079,1,4,0,4,3,0,22.92,37,51457
1,533,0,2,0,1,3,1,12.08,34,4255
3,119,4,2,0,3,2,1,7.5,42,2994
3,372,3,1,0,4,1,1,5.0,9,4453
1,523,3,1,0,4,1,1,28.42,38,6190
1,563,5,1,0,3,0,0,17.92,40,55982
1,519,2,2,2,2,3,0,2.08,34,23944
1,599,0,1,0,5,1,1,17.42,28,6444
5,1130,2,4,2,0,5,1,2.33,19,2700
5,1077,1,2,0,4,4,1,16.42,30,6353
3,241,2,1,2,4,3,1,2.25,31,2098
1,523,3,1,0,4,4,0,26.5,28,51707
5,1127,2,2,0,2,4,0,24.08,19,61049
3,309,0,1,2,1,3,1,1.17,13,4338
3,417,5,1,0,0,1,1,8.08,46,1890
3,193,0,2,0,3,2,1,8.83,5,12003
5,1133,2,5,0,4,4,1,13.0,30,6840
3,260,4,0,0,5,1,1,8.17,11,9419
1,613,2,2,0,5,4,0,5.67,38,53209
2,768,5,5,2,5,4,1,2.58,23,4499
1,550,0,1,0,2,2,0,12.58,36,42521
1,601,5,1,0,0,4,1,6.5,8,15813
0,890,2,0,0,5,0,1,11.5,11,9736
5,1132,2,0,0,5,0,0,6.58,26,42457
3,284,3,4,0,0,4,1,5.67,12,5293
5,1128,2,1,0,5,0,0,13.42,41,57017
5,1109,3,5,0,4,2,0,10.5,35,39555
5,1085,0,4,0,0,2,0,5.58,19,54841
2,652,2,1,2,4,0,1,2.58,14,7424
0,870,0,2,0,5,4,1,3.75,2,14313
1,547,2,0,0,2,5,0,3.5,22,22152
3,11,3,4,0,0,4,1,5.42,30,6207
3,351,3,2,0,5,0,1,5.58,34,1755
1,566,2,4,0,4,4,1,23.83,47,4933
1,475,1,4,0,4,5,1,25.33,27,5617
2,732,5,5,0,4,2,1,11.17,30,3502
1,612,5,5,0,0,4,0,17.0,23,49725
3,64,5,4,2,4,2,1,2.17,30,2339
2,767,4,2,0,3,0,1,7.0,46,6109
5,1079,1,4,0,2,4,0,7.33,39,55377
1,469,2,1,0,0,5,1,6.33,20,5703
5,1106,5,1,0,5,2,1,16.5,38,5547
1,479,1,1,0,5,5,0,16.0,14,49553
5,1055,2,1,1,2,4,1,14.0,20,10580
1,583,4,1,0,2,0,1,34.92,3,14504
5,1050,0,2,0,4,5,0,16.33,45,69244
5,1119,2,0,0,2,0,1,4.75,46,3357
5,1053,2,2,0,4,3,1,13.25,9,11310
5,1038,4,2,0,4,5,1,16.83,17,7571
0,892,2,1,1,2,0,1,11.92,34,3569
1,472,2,1,0,2,5,0,12.58,41,39859
5,1079,1,4,0,5,5,1,12.08,43,4413
5,1095,0,1,2,4,5,0,1.58,11,20760
5,1076,2,1,0,0,5,0,7.33,20,51384
5,1114,3,2,2,2,2,0,2.25,15,24234
3,175,2,2,0,5,0,1,6.5,24,5399
1,479,1,1,0,5,0,0,13.92,46,60260
5,1075,1,1,0,5,0,0,16.42,14,60260
5,1074,3,4,1,5,0,1,12.33,40,6461
5,1081,1,5,0,5,0,1,23.33,4,12318
